,latitude,longitude,timestamp,coordinates
0,18.4946,115.3192,1563193841.0,POINT (115.3192 18.4946)
1,19.0085,115.746,1563193851.0,POINT (115.746 19.0085)
2,19.4969,116.1551,1563193861.0,POINT (116.1551 19.4969)
3,19.9842,116.5671,1563193871.0,POINT (116.5671 19.9842)
4,20.4703,116.9818,1563193881.0,POINT (116.9818 20.4703)
5,20.9552,117.3994,1563193891.0,POINT (117.3994 20.9552)
6,21.4631,117.8412,1563193902.0,POINT (117.8412 21.4631)
7,21.9455,118.2651,1563193912.0,POINT (118.2651 21.9455)
8,22.4265,118.6922,1563193922.0,POINT (118.6922 22.4265)
9,22.9062,119.1225,1563193932.0,POINT (119.1225 22.9062)
10,23.4084,119.578,1563193942.0,POINT (119.578 23.4084)
11,23.8852,120.0153,1563193952.0,POINT (120.0153 23.8852)
12,24.3604,120.4562,1563193962.0,POINT (120.4562 24.3604)
13,24.8343,120.9008,1563193972.0,POINT (120.9008 24.8343)
14,25.33,121.3716,1563193983.0,POINT (121.3716 25.33)
15,25.8005,121.824,1563193993.0,POINT (121.824 25.8005)
16,26.2693,122.2802,1563194003.0,POINT (122.2802 26.2693)
17,26.7364,122.7405,1563194013.0,POINT (122.7405 26.7364)
18,27.2249,123.2284,1563194024.0,POINT (123.2284 27.2249)
19,27.6882,123.6973,1563194034.0,POINT (123.6973 27.6882)
20,28.1497,124.1706,1563194044.0,POINT (124.1706 28.1497)
21,28.6094,124.6485,1563194054.0,POINT (124.6485 28.6094)
22,29.0898,125.1551,1563194064.0,POINT (125.1551 29.0898)
23,29.5452,125.6424,1563194074.0,POINT (125.6424 29.5452)
24,29.9986,126.1345,1563194084.0,POINT (126.1345 29.9986)
25,30.4497,126.6315,1563194094.0,POINT (126.6315 30.4497)
26,30.921,127.1587,1563194105.0,POINT (127.1587 30.921)
27,31.3675,127.6661,1563194115.0,POINT (127.6661 31.3675)
28,31.8117,128.1788,1563194125.0,POINT (128.1788 31.8117)
29,32.2535,128.6969,1563194135.0,POINT (128.6969 32.2535)
30,32.7146,129.2467,1563194145.0,POINT (129.2467 32.7146)
31,33.1511,129.776,1563194155.0,POINT (129.776 33.1511)
32,33.585,130.3111,1563194165.0,POINT (130.3111 33.585)
33,34.0378,130.8793,1563194176.0,POINT (130.8793 34.0378)
34,34.4661,131.4265,1563194186.0,POINT (131.4265 34.4661)
35,34.8916,131.9797,1563194196.0,POINT (131.9797 34.8916)
36,35.3142,132.5392,1563194206.0,POINT (132.5392 35.3142)
37,35.7546,133.1334,1563194217.0,POINT (133.1334 35.7546)
38,36.1709,133.7059,1563194227.0,POINT (133.7059 36.1709)
39,36.584,134.285,1563194237.0,POINT (134.285 36.584)
40,36.9939,134.8708,1563194247.0,POINT (134.8708 36.9939)
41,37.4207,135.4932,1563194257.0,POINT (135.4932 37.4207)
42,37.8237,136.0931,1563194267.0,POINT (136.0931 37.8237)
43,38.2232,136.7,1563194277.0,POINT (136.7 38.2232)
44,38.6387,137.3449,1563194288.0,POINT (137.3449 38.6387)
45,39.0307,137.9666,1563194298.0,POINT (137.9666 39.0307)
46,39.4189,138.5957,1563194308.0,POINT (138.5957 39.4189)
47,39.8031,139.2322,1563194318.0,POINT (139.2322 39.8031)
48,40.2023,139.9088,1563194328.0,POINT (139.9088 40.2023)
49,40.5782,140.561,1563194338.0,POINT (140.561 40.5782)
50,40.95,141.2211,1563194348.0,POINT (141.2211 40.95)
51,41.3175,141.8891,1563194358.0,POINT (141.8891 41.3175)
52,41.6985,142.5991,1563194369.0,POINT (142.5991 41.6985)
53,42.0569,143.2838,1563194379.0,POINT (143.2838 42.0569)
54,42.4106,143.9765,1563194389.0,POINT (143.9765 42.4106)
55,42.7595,144.6776,1563194399.0,POINT (144.6776 42.7595)
56,43.1206,145.4227,1563194409.0,POINT (145.4227 43.1206)
57,43.4595,146.1411,1563194419.0,POINT (146.1411 43.4595)
58,43.7933,146.8681,1563194430.0,POINT (146.8681 43.7933)
59,44.1219,147.6036,1563194440.0,POINT (147.6036 44.1219)
60,44.4612,148.3852,1563194450.0,POINT (148.3852 44.4612)
61,44.7787,149.1385,1563194460.0,POINT (149.1385 44.7787)
62,45.0906,149.9004,1563194470.0,POINT (149.9004 45.0906)
63,45.4119,150.71,1563194481.0,POINT (150.71 45.4119)
64,45.7121,151.4901,1563194491.0,POINT (151.4901 45.7121)
65,46.0062,152.2789,1563194501.0,POINT (152.2789 46.0062)
66,46.2943,153.0765,1563194511.0,POINT (153.0765 46.2943)
67,46.59,153.9234,1563194521.0,POINT (153.9234 46.59)
68,46.8652,154.739,1563194531.0,POINT (154.739 46.8652)
69,47.1339,155.5633,1563194541.0,POINT (155.5633 47.1339)
70,47.396,156.3965,1563194551.0,POINT (156.3965 47.396)
71,47.664,157.2806,1563194562.0,POINT (157.2806 47.664)
72,47.9121,158.1314,1563194572.0,POINT (158.1314 47.9121)
73,48.1533,158.9907,1563194582.0,POINT (158.9907 48.1533)
74,48.3874,159.8584,1563194592.0,POINT (159.8584 48.3874)
75,48.6254,160.7785,1563194602.0,POINT (160.7785 48.6254)
76,48.8445,161.663,1563194612.0,POINT (161.663 48.8445)
77,49.0561,162.5555,1563194622.0,POINT (162.5555 49.0561)
78,49.2601,163.456,1563194633.0,POINT (163.456 49.2601)
79,49.466,164.4098,1563194643.0,POINT (164.4098 49.466)
80,49.654,165.3258,1563194653.0,POINT (165.3258 49.654)
81,49.834,166.2492,1563194663.0,POINT (166.2492 49.834)
82,50.0144,167.2262,1563194674.0,POINT (167.2262 50.0144)
83,50.1777,168.1638,1563194684.0,POINT (168.1638 50.1777)
84,50.3404,169.1554,1563194694.0,POINT (169.1554 50.3404)
85,50.4866,170.1062,1563194704.0,POINT (170.1062 50.4866)
86,50.6244,171.063,1563194714.0,POINT (171.063 50.6244)
87,50.7535,172.0254,1563194724.0,POINT (172.0254 50.7535)
88,50.8798,173.0418,1563194735.0,POINT (173.0418 50.8798)
89,50.9911,174.0153,1563194745.0,POINT (174.0153 50.9911)
90,51.0935,174.9932,1563194755.0,POINT (174.9932 51.0935)
91,51.187,175.9754,1563194765.0,POINT (175.9754 51.187)
92,51.2755,177.011,1563194775.0,POINT (177.011 51.2755)
93,51.3505,178.0009,1563194785.0,POINT (178.0009 51.3505)
94,51.4164,178.994,1563194795.0,POINT (178.994 51.4164)
95,51.4732,179.9902,1563194805.0,POINT (179.9902 51.4732)
96,51.5229,-178.9615,1563194816.0,POINT (-178.9615 51.5229)
97,51.5608,-177.9611,1563194826.0,POINT (-177.9611 51.5608)
98,51.5895,-176.9593,1563194836.0,POINT (-176.9593 51.5895)
99,51.6088,-175.9562,1563194846.0,POINT (-175.9562 51.6088)
100,51.6191,-174.9021,1563194857.0,POINT (-174.9021 51.6191)
101,51.6194,-173.8981,1563194867.0,POINT (-173.8981 51.6194)
102,51.6104,-172.8943,1563194877.0,POINT (-172.8943 51.6104)
103,51.5921,-171.8911,1563194887.0,POINT (-171.8911 51.5921)
104,51.5629,-170.8388,1563194897.0,POINT (-170.8388 51.5629)
105,51.5256,-169.8382,1563194907.0,POINT (-169.8382 51.5256)
106,51.479,-168.8394,1563194917.0,POINT (-168.8394 51.479)
107,51.4203,-167.7933,1563194928.0,POINT (-167.7933 51.4203)
108,51.3549,-166.7997,1563194938.0,POINT (-166.7997 51.3549)
109,51.2804,-165.8091,1563194948.0,POINT (-165.8091 51.2804)
110,51.1969,-164.822,1563194958.0,POINT (-164.822 51.1969)
111,51.0995,-163.7899,1563194968.0,POINT (-163.7899 51.0995)
112,50.9976,-162.8116,1563194978.0,POINT (-162.8116 50.9976)
113,50.8868,-161.8378,1563194988.0,POINT (-161.8378 50.8868)
114,50.7672,-160.869,1563194998.0,POINT (-160.869 50.7672)
115,50.6323,-159.8575,1563195009.0,POINT (-159.8575 50.6323)
116,50.4951,-158.9,1563195019.0,POINT (-158.9 50.4951)
117,50.3492,-157.9484,1563195029.0,POINT (-157.9484 50.3492)
118,50.195,-157.0031,1563195039.0,POINT (-157.0031 50.195)
119,50.0241,-156.0175,1563195050.0,POINT (-156.0175 50.0241)
120,49.8529,-155.0859,1563195060.0,POINT (-155.0859 49.8529)
121,49.6737,-154.1612,1563195070.0,POINT (-154.1612 49.6737)
122,49.4864,-153.244,1563195080.0,POINT (-153.244 49.4864)
123,49.2813,-152.2887,1563195090.0,POINT (-152.2887 49.2813)
124,49.078,-151.3869,1563195100.0,POINT (-151.3869 49.078)
125,48.867,-150.4928,1563195110.0,POINT (-150.4928 48.867)
126,48.6486,-149.6068,1563195120.0,POINT (-149.6068 48.6486)
127,48.4112,-148.6853,1563195131.0,POINT (-148.6853 48.4112)
128,48.1777,-147.8162,1563195141.0,POINT (-147.8162 48.1777)
129,47.9371,-146.9554,1563195151.0,POINT (-146.9554 47.9371)
130,47.6894,-146.1028,1563195161.0,POINT (-146.1028 47.6894)
131,47.4219,-145.2171,1563195171.0,POINT (-145.2171 47.4219)
132,47.1602,-144.3824,1563195181.0,POINT (-144.3824 47.1602)
133,46.892,-143.5564,1563195191.0,POINT (-143.5564 46.892)
134,46.6172,-142.7392,1563195201.0,POINT (-142.7392 46.6172)
135,46.3218,-141.8905,1563195212.0,POINT (-141.8905 46.3218)
136,46.0341,-141.0913,1563195222.0,POINT (-141.0913 46.0341)
137,45.7403,-140.301,1563195232.0,POINT (-140.301 45.7403)
138,45.4253,-139.4805,1563195242.0,POINT (-139.4805 45.4253)
139,45.1193,-138.708,1563195253.0,POINT (-138.708 45.1193)
140,44.8076,-137.9444,1563195263.0,POINT (-137.9444 44.8076)
141,44.4902,-137.1894,1563195273.0,POINT (-137.1894 44.4902)
142,44.1511,-136.4061,1563195283.0,POINT (-136.4061 44.1511)
143,43.8227,-135.6691,1563195293.0,POINT (-135.6691 43.8227)
144,43.489,-134.9406,1563195303.0,POINT (-134.9406 43.489)
145,43.1332,-134.185,1563195314.0,POINT (-134.185 43.1332)
146,42.7891,-133.4739,1563195324.0,POINT (-133.4739 42.7891)
147,42.4402,-132.7713,1563195334.0,POINT (-132.7713 42.4402)
148,42.0865,-132.0769,1563195344.0,POINT (-132.0769 42.0865)
149,41.7101,-131.3567,1563195354.0,POINT (-131.3567 41.7101)
150,41.3469,-130.679,1563195364.0,POINT (-130.679 41.3469)
151,40.9793,-130.0095,1563195374.0,POINT (-130.0095 40.9793)
152,40.6074,-129.3478,1563195384.0,POINT (-129.3478 40.6074)
153,40.2123,-128.6615,1563195395.0,POINT (-128.6615 40.2123)
154,39.8127,-127.9838,1563195405.0,POINT (-127.9838 39.8127)
155,39.4087,-127.3145,1563195416.0,POINT (-127.3145 39.4087)
156,39.0199,-126.6847,1563195426.0,POINT (-126.6847 39.0199)
157,38.6273,-126.0622,1563195436.0,POINT (-126.0622 38.6273)
158,38.2309,-125.4471,1563195446.0,POINT (-125.4471 38.2309)
159,37.8109,-124.8089,1563195456.0,POINT (-124.8089 37.8109)
160,37.4072,-124.2084,1563195467.0,POINT (-124.2084 37.4072)
161,36.9998,-123.6143,1563195477.0,POINT (-123.6143 36.9998)
162,36.5894,-123.0275,1563195487.0,POINT (-123.0275 36.5894)
163,36.1549,-122.4186,1563195497.0,POINT (-122.4186 36.1549)
164,35.7378,-121.8454,1563195507.0,POINT (-121.8454 35.7378)
165,35.2965,-121.2504,1563195518.0,POINT (-121.2504 35.2965)
166,34.8731,-120.6902,1563195528.0,POINT (-120.6902 34.8731)
167,34.4468,-120.1362,1563195538.0,POINT (-120.1362 34.4468)
168,34.0176,-119.5883,1563195548.0,POINT (-119.5883 34.0176)
169,33.564,-119.0195,1563195558.0,POINT (-119.0195 33.564)
170,33.1292,-118.4837,1563195568.0,POINT (-118.4837 33.1292)
171,32.6918,-117.9536,1563195578.0,POINT (-117.9536 32.6918)
172,32.2518,-117.4292,1563195588.0,POINT (-117.4292 32.2518)
173,31.787,-116.8843,1563195599.0,POINT (-116.8843 31.787)
174,31.3419,-116.371,1563195609.0,POINT (-116.371 31.3419)
175,30.8945,-115.8629,1563195619.0,POINT (-115.8629 30.8945)
176,30.4447,-115.36,1563195629.0,POINT (-115.36 30.4447)
177,29.9701,-114.8373,1563195639.0,POINT (-114.8373 29.9701)
178,29.5158,-114.3445,1563195649.0,POINT (-114.3445 29.5158)
179,29.0594,-113.8566,1563195659.0,POINT (-113.8566 29.0594)
180,28.578,-113.3493,1563195670.0,POINT (-113.3493 28.578)
181,28.1173,-112.8708,1563195680.0,POINT (-112.8708 28.1173)
182,27.6548,-112.3967,1563195690.0,POINT (-112.3967 27.6548)
183,27.1904,-111.9271,1563195700.0,POINT (-111.9271 27.1904)
184,26.7008,-111.4386,1563195711.0,POINT (-111.4386 26.7008)
185,26.2327,-110.9777,1563195721.0,POINT (-110.9777 26.2327)
186,25.7629,-110.5207,1563195731.0,POINT (-110.5207 25.7629)
187,25.2913,-110.0677,1563195741.0,POINT (-110.0677 25.2913)
188,24.7945,-109.5963,1563195751.0,POINT (-109.5963 24.7945)
189,24.3196,-109.151,1563195761.0,POINT (-109.151 24.3196)
190,23.8433,-108.7095,1563195771.0,POINT (-108.7095 23.8433)
191,23.3653,-108.2715,1563195781.0,POINT (-108.2715 23.3653)
192,22.862,-107.8153,1563195792.0,POINT (-107.8153 22.862)
193,22.3812,-107.3843,1563195802.0,POINT (-107.3843 22.3812)
194,21.8989,-106.9565,1563195812.0,POINT (-106.9565 21.8989)
195,21.4154,-106.5319,1563195822.0,POINT (-106.5319 21.4154)
196,20.9064,-106.0894,1563195832.0,POINT (-106.0894 20.9064)
197,20.4203,-105.6712,1563195842.0,POINT (-105.6712 20.4203)
198,19.9331,-105.2558,1563195852.0,POINT (-105.2558 19.9331)
199,19.4447,-104.8432,1563195862.0,POINT (-104.8432 19.4447)
200,18.9307,-104.413,1563195873.0,POINT (-104.413 18.9307)
201,18.44,-104.006,1563195883.0,POINT (-104.006 18.44)
202,17.9483,-103.6015,1563195893.0,POINT (-103.6015 17.9483)
203,17.4556,-103.1996,1563195903.0,POINT (-103.1996 17.4556)
204,16.9372,-102.7801,1563195914.0,POINT (-102.7801 16.9372)
205,16.4425,-102.383,1563195924.0,POINT (-102.383 16.4425)
206,15.9469,-101.9881,1563195934.0,POINT (-101.9881 15.9469)
207,15.4257,-101.5758,1563195944.0,POINT (-101.5758 15.4257)
208,14.9284,-101.1853,1563195954.0,POINT (-101.1853 14.9284)
209,14.4302,-100.7968,1563195964.0,POINT (-100.7968 14.4302)
210,13.9314,-100.4102,1563195974.0,POINT (-100.4102 13.9314)
211,13.4068,-100.0063,1563195985.0,POINT (-100.0063 13.4068)
212,12.9064,-99.6234,1563195995.0,POINT (-99.6234 12.9064)
213,12.4053,-99.2423,1563196005.0,POINT (-99.2423 12.4053)
214,11.9037,-98.8629,1563196015.0,POINT (-98.8629 11.9037)
215,11.3763,-98.4661,1563196025.0,POINT (-98.4661 11.3763)
216,10.8735,-98.0898,1563196035.0,POINT (-98.0898 10.8735)
217,10.37,-97.7148,1563196045.0,POINT (-97.7148 10.37)
218,9.866,-97.3412,1563196055.0,POINT (-97.3412 9.866)
219,9.3363,-96.9503,1563196066.0,POINT (-96.9503 9.3363)
220,8.8314,-96.5793,1563196076.0,POINT (-96.5793 8.8314)
221,8.326,-96.2094,1563196086.0,POINT (-96.2094 8.326000000000001)
222,7.8202,-95.8406,1563196096.0,POINT (-95.84059999999999 7.8202)
223,7.2887,-95.4544,1563196107.0,POINT (-95.45440000000001 7.2887)
224,6.7821,-95.0876,1563196117.0,POINT (-95.08759999999999 6.7821)
225,6.2245,-94.6851,1563196128.0,POINT (-94.68510000000001 6.2245)
226,5.7173,-94.3201,1563196138.0,POINT (-94.3201 5.7173)
227,5.1844,-93.9375,1563196148.0,POINT (-93.9375 5.1844)
228,4.6766,-93.5738,1563196158.0,POINT (-93.57380000000001 4.6766)
229,4.1686,-93.2108,1563196168.0,POINT (-93.21080000000001 4.1686)
230,3.6604,-92.8483,1563196178.0,POINT (-92.84829999999999 3.6604)
231,3.1266,-92.4681,1563196189.0,POINT (-92.46810000000001 3.1266)
232,2.6181,-92.1065,1563196199.0,POINT (-92.1065 2.6181)
233,2.1095,-91.7452,1563196209.0,POINT (-91.7452 2.1095)
234,1.6009,-91.3843,1563196219.0,POINT (-91.3843 1.6009)
235,1.0667,-91.0055,1563196229.0,POINT (-91.0055 1.0667)
236,0.558,-90.6449,1563196239.0,POINT (-90.64490000000001 0.5580000000000001)
237,0.0491,-90.2844,1563196249.0,POINT (-90.28440000000001 0.0491)
238,-0.4596,-89.9238,1563196259.0,POINT (-89.9238 -0.4596)
239,-0.9939,-89.5452,1563196270.0,POINT (-89.54519999999999 -0.9939)
240,-1.5025,-89.1845,1563196280.0,POINT (-89.1845 -1.5025)
241,-2.0111,-88.8237,1563196290.0,POINT (-88.8237 -2.0111)
242,-2.5196,-88.4626,1563196300.0,POINT (-88.46259999999999 -2.5196)
243,-3.0533,-88.0831,1563196311.0,POINT (-88.0831 -3.0533)
244,-3.5615,-87.7213,1563196321.0,POINT (-87.7213 -3.5615)
245,-4.0695,-87.3591,1563196331.0,POINT (-87.3591 -4.0695)
246,-4.5772,-86.9964,1563196341.0,POINT (-86.99639999999999 -4.5772)
247,-5.1101,-86.615,1563196351.0,POINT (-86.61499999999999 -5.1101)
248,-5.6173,-86.251,1563196361.0,POINT (-86.251 -5.6173)
249,-6.1242,-85.8864,1563196371.0,POINT (-85.88639999999999 -6.1242)
250,-6.6562,-85.5027,1563196382.0,POINT (-85.5027 -6.6562)
251,-7.1624,-85.1364,1563196392.0,POINT (-85.13639999999999 -7.1624)
252,-7.6683,-84.7692,1563196402.0,POINT (-84.7692 -7.6683)
253,-8.1991,-84.3826,1563196412.0,POINT (-84.3826 -8.1991)
254,-8.7041,-84.0134,1563196422.0,POINT (-84.0134 -8.7041)
255,-9.2339,-83.6245,1563196433.0,POINT (-83.6245 -9.2339)
256,-9.7379,-83.253,1563196443.0,POINT (-83.253 -9.7379)
257,-10.2415,-82.8802,1563196453.0,POINT (-82.8802 -10.2415)
258,-10.7444,-82.5061,1563196463.0,POINT (-82.5061 -10.7444)
259,-11.2719,-82.1118,1563196473.0,POINT (-82.1118 -11.2719)
260,-11.7738,-81.7348,1563196483.0,POINT (-81.73480000000001 -11.7738)
261,-12.2999,-81.3374,1563196494.0,POINT (-81.3374 -12.2999)
262,-12.8004,-80.9572,1563196504.0,POINT (-80.9572 -12.8004)
263,-13.3252,-80.5562,1563196515.0,POINT (-80.5562 -13.3252)
264,-13.8242,-80.1725,1563196525.0,POINT (-80.1725 -13.8242)
265,-14.3224,-79.787,1563196535.0,POINT (-79.78700000000001 -14.3224)
266,-14.8448,-79.3802,1563196545.0,POINT (-79.3802 -14.8448)
267,-15.3414,-78.9908,1563196555.0,POINT (-78.99079999999999 -15.3414)
268,-15.8371,-78.5993,1563196565.0,POINT (-78.5993 -15.8371)
269,-16.332,-78.2057,1563196575.0,POINT (-78.20569999999999 -16.332)
270,-16.8507,-77.79,1563196586.0,POINT (-77.79000000000001 -16.8507)
271,-17.3437,-77.3918,1563196596.0,POINT (-77.3918 -17.3437)
272,-17.8357,-76.9912,1563196606.0,POINT (-76.99120000000001 -17.8357)
273,-18.3511,-76.568,1563196616.0,POINT (-76.568 -18.3511)
274,-18.841,-76.1624,1563196626.0,POINT (-76.16240000000001 -18.841)
275,-19.3298,-75.7541,1563196636.0,POINT (-75.75409999999999 -19.3298)
276,-19.8174,-75.3432,1563196646.0,POINT (-75.3432 -19.8174)
277,-20.3281,-74.9088,1563196657.0,POINT (-74.9088 -20.3281)
278,-20.8133,-74.492,1563196667.0,POINT (-74.492 -20.8133)
279,-21.2973,-74.0724,1563196677.0,POINT (-74.0724 -21.2973)
280,-21.8041,-73.6285,1563196687.0,POINT (-73.6285 -21.8041)
281,-22.2853,-73.2025,1563196697.0,POINT (-73.2025 -22.2853)
282,-22.7653,-72.7733,1563196707.0,POINT (-72.77330000000001 -22.7653)
283,-23.2676,-72.3191,1563196718.0,POINT (-72.31910000000001 -23.2676)
284,-23.7446,-71.8831,1563196728.0,POINT (-71.8831 -23.7446)
285,-24.22,-71.4435,1563196738.0,POINT (-71.4435 -24.22)
286,-24.6939,-71.0004,1563196748.0,POINT (-71.0004 -24.6939)
287,-25.1898,-70.5312,1563196759.0,POINT (-70.5312 -25.1898)
288,-25.6604,-70.0804,1563196769.0,POINT (-70.0804 -25.6604)
289,-26.1293,-69.6257,1563196779.0,POINT (-69.62569999999999 -26.1293)
290,-26.5965,-69.167,1563196789.0,POINT (-69.167 -26.5965)
291,-27.0851,-68.681,1563196799.0,POINT (-68.681 -27.0851)
292,-27.5486,-68.2139,1563196809.0,POINT (-68.2139 -27.5486)
293,-28.0102,-67.7425,1563196819.0,POINT (-67.74250000000001 -28.0102)
294,-28.4698,-67.2666,1563196829.0,POINT (-67.2666 -28.4698)
295,-28.9503,-66.7621,1563196840.0,POINT (-66.7621 -28.9503)
296,-29.4058,-66.277,1563196850.0,POINT (-66.277 -29.4058)
297,-29.8591,-65.7871,1563196860.0,POINT (-65.7871 -29.8591)
298,-30.3103,-65.2924,1563196870.0,POINT (-65.2924 -30.3103)
299,-30.7816,-64.7677,1563196880.0,POINT (-64.7677 -30.7816)
300,-31.2282,-64.2627,1563196890.0,POINT (-64.2627 -31.2282)
301,-31.6724,-63.7526,1563196900.0,POINT (-63.7526 -31.6724)
302,-32.1141,-63.2372,1563196910.0,POINT (-63.2372 -32.1141)
303,-32.5753,-62.6903,1563196921.0,POINT (-62.6903 -32.5753)
304,-33.0119,-62.1637,1563196931.0,POINT (-62.1637 -33.0119)
305,-33.4459,-61.6315,1563196941.0,POINT (-61.6315 -33.4459)
306,-33.8772,-61.0936,1563196951.0,POINT (-61.0936 -33.8772)
307,-34.327,-60.5225,1563196962.0,POINT (-60.5225 -34.327)
308,-34.7526,-59.9724,1563196972.0,POINT (-59.9724 -34.7526)
309,-35.1753,-59.4162,1563196982.0,POINT (-59.4162 -35.1753)
310,-35.5949,-58.8539,1563196992.0,POINT (-58.8539 -35.5949)
311,-36.0323,-58.2565,1563197002.0,POINT (-58.2565 -36.0323)
312,-36.4455,-57.681,1563197012.0,POINT (-57.681 -36.4455)
313,-36.8556,-57.0989,1563197022.0,POINT (-57.0989 -36.8556)
314,-37.2623,-56.5102,1563197032.0,POINT (-56.5102 -37.2623)
315,-37.6858,-55.8846,1563197043.0,POINT (-55.8846 -37.6858)
316,-38.0855,-55.2817,1563197053.0,POINT (-55.2817 -38.0855)
317,-38.4815,-54.6719,1563197063.0,POINT (-54.6719 -38.4815)
318,-38.8935,-54.0238,1563197073.0,POINT (-54.0238 -38.8935)
319,-39.282,-53.3992,1563197083.0,POINT (-53.3992 -39.282)
320,-39.6665,-52.7672,1563197093.0,POINT (-52.7672 -39.6665)
321,-40.0473,-52.1276,1563197103.0,POINT (-52.1276 -40.0473)
322,-40.4428,-51.4475,1563197114.0,POINT (-51.4475 -40.4428)
323,-40.815,-50.7923,1563197124.0,POINT (-50.7923 -40.815)
324,-41.183,-50.1292,1563197134.0,POINT (-50.1292 -41.183)
325,-41.5466,-49.4583,1563197144.0,POINT (-49.4583 -41.5466)
326,-41.9236,-48.7452,1563197155.0,POINT (-48.7452 -41.9236)
327,-42.2779,-48.0578,1563197165.0,POINT (-48.0578 -42.2779)
328,-42.6275,-47.3622,1563197175.0,POINT (-47.3622 -42.6275)
329,-42.9723,-46.6584,1563197185.0,POINT (-46.6584 -42.9723)
330,-43.3292,-45.9103,1563197195.0,POINT (-45.9103 -43.3292)
331,-43.6638,-45.1893,1563197205.0,POINT (-45.1893 -43.6638)
332,-43.9933,-44.4598,1563197215.0,POINT (-44.4598 -43.9933)
333,-44.3336,-43.6846,1563197226.0,POINT (-43.6846 -44.3336)
334,-44.6522,-42.9377,1563197236.0,POINT (-42.9377 -44.6522)
335,-44.9652,-42.182,1563197246.0,POINT (-42.182 -44.9652)
336,-45.2879,-41.3792,1563197256.0,POINT (-41.3792 -45.2879)
337,-45.5893,-40.6058,1563197266.0,POINT (-40.6058 -45.5893)
338,-45.8849,-39.8236,1563197276.0,POINT (-39.8236 -45.8849)
339,-46.1745,-39.0326,1563197286.0,POINT (-39.0326 -46.1745)
340,-46.4719,-38.1928,1563197297.0,POINT (-38.1928 -46.4719)
341,-46.7487,-37.3841,1563197307.0,POINT (-37.3841 -46.7487)
342,-47.0192,-36.5667,1563197317.0,POINT (-36.5667 -47.0192)
343,-47.2831,-35.7407,1563197327.0,POINT (-35.7407 -47.2831)
344,-47.5531,-34.8642,1563197338.0,POINT (-34.8642 -47.5531)
345,-47.8034,-34.0207,1563197348.0,POINT (-34.0207 -47.8034)
346,-48.0467,-33.1687,1563197358.0,POINT (-33.1687 -48.0467)
347,-48.283,-32.3084,1563197368.0,POINT (-32.3084 -48.283)
348,-48.5235,-31.396,1563197378.0,POINT (-31.396 -48.5235)
349,-48.7451,-30.519,1563197388.0,POINT (-30.519 -48.7451)
350,-48.9593,-29.634,1563197398.0,POINT (-29.634 -48.9593)
351,-49.166,-28.7409,1563197408.0,POINT (-28.7409 -49.166)
352,-49.3748,-27.7951,1563197419.0,POINT (-27.7951 -49.3748)
353,-49.5657,-26.8868,1563197429.0,POINT (-26.8868 -49.5657)
354,-49.7487,-25.9711,1563197439.0,POINT (-25.9711 -49.7487)
355,-49.9409,-24.9555,1563197450.0,POINT (-24.9555 -49.9409)
356,-50.1072,-24.0249,1563197460.0,POINT (-24.0249 -50.1072)
357,-50.2652,-23.088,1563197470.0,POINT (-23.088 -50.2652)
358,-50.4222,-22.0974,1563197480.0,POINT (-22.0974 -50.4222)
359,-50.5632,-21.1479,1563197490.0,POINT (-21.1479 -50.5632)
360,-50.6956,-20.1925,1563197500.0,POINT (-20.1925 -50.6956)
361,-50.8255,-19.1836,1563197511.0,POINT (-19.1836 -50.8255)
362,-50.9403,-18.2174,1563197521.0,POINT (-18.2174 -50.9403)
363,-51.0464,-17.2463,1563197531.0,POINT (-17.2463 -51.0464)
364,-51.1483,-16.2221,1563197542.0,POINT (-16.2221 -51.1483)
365,-51.2362,-15.2425,1563197552.0,POINT (-15.2425 -51.2362)
366,-51.3152,-14.2592,1563197562.0,POINT (-14.2592 -51.3152)
367,-51.3853,-13.2725,1563197572.0,POINT (-13.2725 -51.3853)
368,-51.4491,-12.2333,1563197582.0,POINT (-12.2333 -51.4491)
369,-51.5005,-11.2408,1563197592.0,POINT (-11.2408 -51.5005)
370,-51.5429,-10.2464,1563197602.0,POINT (-10.2464 -51.5429)
371,-51.5774,-9.2005,1563197613.0,POINT (-9.2005 -51.5774)
372,-51.601,-8.2031,1563197623.0,POINT (-8.203099999999999 -51.601)
373,-51.6153,-7.2048,1563197633.0,POINT (-7.2048 -51.6153)
374,-51.6204,-6.2059,1563197643.0,POINT (-6.2059 -51.6204)
375,-51.6159,-5.1572,1563197653.0,POINT (-5.1572 -51.6159)
376,-51.6021,-4.1589,1563197663.0,POINT (-4.1589 -51.6021)
377,-51.5792,-3.1615,1563197673.0,POINT (-3.1615 -51.5792)
378,-51.5471,-2.1653,1563197683.0,POINT (-2.1653 -51.5471)
379,-51.5035,-1.1211,1563197694.0,POINT (-1.1211 -51.5035)
380,-51.4526,-0.1289,1563197704.0,POINT (-0.1289 -51.4526)
381,-51.3927,0.8608,1563197714.0,POINT (0.8608 -51.3927)
382,-51.32,1.8969,1563197724.0,POINT (1.8969 -51.32)
383,-51.2416,2.8804,1563197734.0,POINT (2.8804 -51.2416)
384,-51.1542,3.8601,1563197744.0,POINT (3.8601 -51.1542)
385,-51.053,4.8843,1563197755.0,POINT (4.8843 -51.053)
386,-50.9475,5.8553,1563197765.0,POINT (5.8553 -50.9475)
